  Key Length |   QueueTimes | ServiceTimes | SojournTimes
       8.000 |        0.262 |        0.926 |        1.188
       3.000 |        0.300 |        2.283 |        2.583
      12.000 |        0.274 |        0.621 |        0.895
      15.000 |        0.255 |        2.876 |        3.131
       9.000 |        0.185 |        0.820 |        1.005
      10.000 |        0.182 |        2.961 |        3.143
      10.000 |        0.211 |        1.117 |        1.328
      10.000 |        0.334 |        5.296 |        5.629
       6.000 |        0.268 |        0.833 |        1.101
      10.000 |        0.133 |        2.679 |        2.811
       6.000 |        0.267 |        0.852 |        1.119
      21.000 |        0.162 |        0.838 |        1.000
       4.000 |        0.189 |        1.232 |        1.422
       9.000 |        0.172 |        1.741 |        1.913
      11.000 |        0.190 |        3.318 |        3.507
       7.000 |        0.159 |        3.265 |        3.424
       7.000 |        0.264 |        1.324 |        1.588
       7.000 |        0.270 |        0.830 |        1.100
      10.000 |        0.180 |        3.239 |        3.419
       9.000 |        0.214 |        0.772 |        0.986
      11.000 |        0.279 |        1.028 |        1.307
      12.000 |        0.201 |        2.473 |        2.674
      15.000 |        0.203 |        1.679 |        1.882
       8.000 |        0.228 |        1.474 |        1.702
       4.000 |        0.234 |        2.068 |        2.303
      12.000 |        0.201 |        1.593 |        1.793
       5.000 |        0.248 |        0.828 |        1.075
      11.000 |        0.215 |        2.714 |        2.929
      11.000 |        0.224 |        1.861 |        2.085
       5.000 |        0.159 |        0.685 |        0.844
       8.000 |        0.176 |        0.718 |        0.894
      12.000 |        0.211 |        2.336 |        2.547
      10.000 |        0.070 |        0.804 |        0.874
       8.000 |        0.140 |        1.213 |        1.353
      11.000 |        0.340 |        0.627 |        0.967
       9.000 |        0.135 |        0.786 |        0.921
       7.000 |        0.121 |        0.834 |        0.955
       9.000 |        0.191 |        1.942 |        2.132
      12.000 |        0.192 |        0.455 |        0.646
       7.000 |        0.156 |        0.652 |        0.808
       7.000 |        0.110 |        1.847 |        1.957
      10.000 |        0.080 |        2.766 |        2.845
      11.000 |        0.140 |        2.113 |        2.253
      10.000 |        0.212 |        0.715 |        0.928
       7.000 |        0.200 |        1.575 |        1.775
       9.000 |        0.113 |        1.207 |        1.321
       6.000 |        0.224 |        1.538 |        1.762
       8.000 |        0.194 |        1.620 |        1.813
      10.000 |        0.168 |        1.077 |        1.245
       9.000 |        0.186 |        1.611 |        1.796
       9.000 |        0.191 |        1.380 |        1.571
      12.000 |        0.136 |        0.436 |        0.572
       6.000 |        0.153 |        0.743 |        0.897
       6.000 |        0.190 |        1.718 |        1.908
       8.000 |        0.266 |        1.340 |        1.607
       8.000 |        0.274 |        0.841 |        1.115
      21.000 |        0.306 |        0.957 |        1.264
      11.000 |        0.118 |        0.690 |        0.808
       5.000 |        0.227 |        1.723 |        1.951
       9.000 |        0.108 |        1.630 |        1.738
      12.000 |        0.204 |        2.513 |        2.717
       9.000 |        0.205 |        1.096 |        1.302
       7.000 |        0.288 |        1.922 |        2.209
      10.000 |        0.240 |        0.718 |        0.958
      11.000 |        0.286 |        0.878 |        1.164
       9.000 |        0.203 |        0.886 |        1.089
      10.000 |        0.069 |        0.774 |        0.843
       8.000 |        0.162 |        1.626 |        1.788
       4.000 |        0.083 |        1.504 |        1.587
      11.000 |        0.236 |        0.648 |        0.884
      12.000 |        0.259 |        0.654 |        0.912
       6.000 |        0.272 |        0.948 |        1.221
      12.000 |        0.219 |        1.472 |        1.692
       8.000 |        0.210 |        0.845 |        1.055
      11.000 |        0.186 |        1.013 |        1.199
      21.000 |        0.092 |        1.259 |        1.351
       8.000 |        0.231 |        0.983 |        1.215
       6.000 |        0.248 |        3.562 |        3.810
      10.000 |        0.328 |        0.634 |        0.962
       9.000 |        0.285 |        3.252 |        3.537
       8.000 |        0.247 |        2.044 |        2.290
       4.000 |        0.211 |        0.458 |        0.668
       9.000 |        0.313 |        3.851 |        4.164
       5.000 |        0.279 |        1.596 |        1.875
       7.000 |        0.178 |        2.958 |        3.137
       6.000 |        0.202 |        0.714 |        0.916
       8.000 |        0.253 |        0.727 |        0.981
       7.000 |        0.169 |        1.656 |        1.825
       5.000 |        0.278 |        1.131 |        1.410
       8.000 |        0.245 |        1.771 |        2.016
       7.000 |        0.235 |        1.035 |        1.271
       4.000 |        0.258 |        1.039 |        1.297
       7.000 |        0.126 |        2.461 |        2.587
       8.000 |        0.234 |        1.081 |        1.315
       4.000 |        0.233 |        2.009 |        2.241
      11.000 |        0.277 |        1.157 |        1.433
       8.000 |        0.206 |        1.228 |        1.434
       8.000 |        0.082 |        0.757 |        0.838
      10.000 |        0.158 |        3.970 |        4.127
      12.000 |        0.159 |        2.351 |        2.510
       8.000 |        0.101 |        1.314 |        1.415
       9.000 |        0.188 |        1.729 |        1.917
      19.000 |        0.245 |        0.786 |        1.032
       8.000 |        0.159 |        1.290 |        1.449
      12.000 |        0.283 |        0.843 |        1.126
      10.000 |        0.218 |        1.278 |        1.496
       7.000 |        0.150 |        0.862 |        1.012
       9.000 |        0.268 |        3.009 |        3.277
       7.000 |        0.253 |        0.808 |        1.061
       7.000 |        0.321 |        1.528 |        1.849
      15.000 |        0.246 |        0.567 |        0.812
       9.000 |        0.285 |        3.029 |        3.314
       6.000 |        0.269 |        1.592 |        1.861
      11.000 |        0.403 |        0.601 |        1.005
       8.000 |        0.147 |        2.854 |        3.001
       8.000 |        0.214 |        1.657 |        1.871
       9.000 |        0.261 |        0.629 |        0.890
       7.000 |        0.294 |        0.377 |        0.671
       9.000 |        0.153 |        0.627 |        0.780
       9.000 |        0.202 |        3.080 |        3.282
       6.000 |        0.291 |        1.572 |        1.863
      10.000 |        0.265 |        1.667 |        1.932
      11.000 |        0.219 |        1.169 |        1.389
       8.000 |        0.169 |        2.592 |        2.761
       6.000 |        0.203 |        1.338 |        1.541
       6.000 |        0.180 |        0.971 |        1.151
      10.000 |        0.312 |        2.584 |        2.896
      14.000 |        0.168 |        0.890 |        1.058
      13.000 |        0.192 |        2.699 |        2.891
       8.000 |        0.128 |        1.879 |        2.007
      10.000 |        0.229 |        0.925 |        1.154
       8.000 |        0.161 |        0.619 |        0.780
      10.000 |        0.198 |        1.012 |        1.210
       9.000 |        0.149 |        3.473 |        3.623
       8.000 |        0.216 |        1.658 |        1.874
       8.000 |        0.175 |        2.107 |        2.281
       9.000 |        0.250 |        1.297 |        1.547
      14.000 |        0.217 |        1.306 |        1.523
      10.000 |        0.140 |        2.350 |        2.490
       7.000 |        0.378 |        3.581 |        3.959
       7.000 |        0.196 |        0.703 |        0.899
      13.000 |        0.125 |        1.007 |        1.132
      11.000 |        0.182 |        1.952 |        2.134
       8.000 |        0.201 |        3.002 |        3.204
       5.000 |        0.207 |        1.298 |        1.505
      11.000 |        0.255 |        3.719 |        3.975
      10.000 |        0.196 |        1.152 |        1.348
       8.000 |        0.166 |        0.869 |        1.036
       6.000 |        0.188 |        2.327 |        2.515
       8.000 |        0.165 |        1.107 |        1.273
       4.000 |        0.227 |        1.938 |        2.166
       7.000 |        0.197 |        1.598 |        1.795
       9.000 |        0.072 |        2.675 |        2.746
      12.000 |        0.258 |        0.753 |        1.012
       7.000 |        0.273 |        0.542 |        0.815
       9.000 |        0.231 |        0.710 |        0.941
       8.000 |        0.210 |        1.052 |        1.262
       9.000 |        0.289 |        3.855 |        4.144
      10.000 |        0.201 |        0.523 |        0.723
       8.000 |        0.238 |        1.059 |        1.297
       7.000 |        0.190 |        0.664 |        0.854
      12.000 |        0.141 |        3.342 |        3.483
       7.000 |        0.275 |        1.307 |        1.582
       6.000 |        0.090 |        0.609 |        0.699
       9.000 |        0.237 |        1.509 |        1.746
      11.000 |        0.180 |        1.767 |        1.947
      12.000 |        0.228 |        1.242 |        1.470
       5.000 |        0.161 |        2.483 |        2.644
       7.000 |        0.221 |        1.895 |        2.116
      13.000 |        0.261 |        3.661 |        3.922
       6.000 |        0.139 |        3.004 |        3.143
       9.000 |        0.194 |        0.797 |        0.991
