  Key Length |   QueueTimes | ServiceTimes | SojournTimes
       3.000 |        0.221 |        2.345 |        2.566
      12.000 |        0.128 |        0.580 |        0.707
      15.000 |        0.261 |        3.123 |        3.385
      10.000 |        0.204 |        4.478 |        4.682
      10.000 |        0.220 |        2.608 |        2.828
       9.000 |        0.152 |        0.805 |        0.957
      10.000 |        0.102 |        1.085 |        1.187
       6.000 |        0.130 |        0.762 |        0.891
      10.000 |        0.275 |        2.945 |        3.220
       6.000 |        0.162 |        0.839 |        1.001
      21.000 |        0.165 |        0.679 |        0.844
       4.000 |        0.128 |        1.267 |        1.395
       9.000 |        0.174 |        1.785 |        1.960
      11.000 |        0.316 |        3.659 |        3.975
       7.000 |        0.171 |        3.644 |        3.815
       7.000 |        0.187 |        1.380 |        1.567
       7.000 |        0.232 |        0.795 |        1.027
      10.000 |        0.102 |        3.462 |        3.565
       9.000 |        0.137 |        0.786 |        0.923
      11.000 |        0.265 |        1.102 |        1.367
      12.000 |        0.128 |        2.692 |        2.820
      15.000 |        0.212 |        2.144 |        2.356
       8.000 |        0.127 |        1.856 |        1.983
       4.000 |        0.238 |        2.243 |        2.481
      12.000 |        0.108 |        1.649 |        1.757
       5.000 |        0.169 |        0.857 |        1.026
      11.000 |        0.163 |        2.812 |        2.974
      11.000 |        0.244 |        1.920 |        2.165
       5.000 |        0.201 |        0.728 |        0.930
       8.000 |        0.107 |        0.665 |        0.772
      10.000 |        0.095 |        0.916 |        1.011
       8.000 |        0.239 |        1.303 |        1.542
      12.000 |        0.201 |        3.057 |        3.257
      11.000 |        0.213 |        0.624 |        0.837
       9.000 |        0.199 |        0.762 |        0.962
       7.000 |        0.112 |        0.904 |        1.015
       9.000 |        0.308 |        2.249 |        2.557
      12.000 |        0.117 |        0.558 |        0.675
       7.000 |        0.200 |        0.712 |        0.912
       7.000 |        0.132 |        1.926 |        2.058
      10.000 |        0.122 |        2.874 |        2.996
      10.000 |        0.064 |        0.879 |        0.943
      11.000 |        0.081 |        2.819 |        2.900
       7.000 |        0.153 |        1.126 |        1.279
       9.000 |        0.080 |        1.185 |        1.265
       6.000 |        0.190 |        1.568 |        1.758
       8.000 |        0.151 |        2.035 |        2.186
      10.000 |        0.088 |        1.309 |        1.397
       9.000 |        0.250 |        1.788 |        2.038
       9.000 |        0.067 |        1.414 |        1.481
      12.000 |        0.122 |        0.616 |        0.738
       6.000 |        0.113 |        0.728 |        0.841
       6.000 |        0.142 |        1.856 |        1.998
       8.000 |        0.220 |        1.384 |        1.604
       8.000 |        0.267 |        0.659 |        0.926
      21.000 |        0.180 |        0.980 |        1.160
      11.000 |        0.088 |        0.765 |        0.853
       5.000 |        0.178 |        1.827 |        2.005
       9.000 |        0.118 |        1.719 |        1.837
       9.000 |        0.164 |        1.475 |        1.639
      12.000 |        0.194 |        3.264 |        3.458
       7.000 |        0.242 |        1.907 |        2.148
      10.000 |        0.208 |        0.649 |        0.857
      11.000 |        0.153 |        1.089 |        1.242
       9.000 |        0.174 |        1.062 |        1.237
      10.000 |        0.168 |        0.747 |        0.915
       8.000 |        0.184 |        1.684 |        1.868
       4.000 |        0.162 |        1.510 |        1.673
      11.000 |        0.159 |        0.529 |        0.689
      12.000 |        0.161 |        0.700 |        0.861
       6.000 |        0.219 |        1.130 |        1.349
       8.000 |        0.193 |        0.891 |        1.084
      11.000 |        0.122 |        0.945 |        1.067
      12.000 |        0.308 |        1.974 |        2.282
      21.000 |        0.163 |        1.300 |        1.463
       8.000 |        0.081 |        0.916 |        0.997
       6.000 |        0.255 |        3.885 |        4.140
      10.000 |        0.365 |        0.589 |        0.954
       9.000 |        0.249 |        4.019 |        4.268
       8.000 |        0.214 |        2.578 |        2.792
       4.000 |        0.218 |        0.470 |        0.688
       9.000 |        0.248 |        4.366 |        4.614
       5.000 |        0.239 |        1.735 |        1.973
       6.000 |        0.251 |        0.650 |        0.901
       7.000 |        0.216 |        3.338 |        3.553
       8.000 |        0.143 |        0.683 |        0.826
       7.000 |        0.160 |        1.760 |        1.920
       5.000 |        0.202 |        0.994 |        1.196
       8.000 |        0.205 |        2.021 |        2.225
       7.000 |        0.179 |        1.150 |        1.329
       4.000 |        0.207 |        1.143 |        1.351
       7.000 |        0.260 |        2.562 |        2.822
       8.000 |        0.282 |        1.120 |        1.402
       4.000 |        0.147 |        2.175 |        2.322
      11.000 |        0.287 |        1.181 |        1.467
       8.000 |        0.213 |        1.557 |        1.769
       8.000 |        0.315 |        0.704 |        1.020
      10.000 |        0.170 |        4.285 |        4.455
       9.000 |        0.298 |        1.735 |        2.033
       8.000 |        0.287 |        1.761 |        2.047
      12.000 |        0.177 |        3.311 |        3.488
      19.000 |        0.163 |        0.715 |        0.878
       8.000 |        0.118 |        1.231 |        1.349
      12.000 |        0.215 |        0.653 |        0.868
      10.000 |        0.154 |        1.320 |        1.474
       7.000 |        0.096 |        0.857 |        0.953
       9.000 |        0.146 |        3.283 |        3.429
       7.000 |        0.083 |        0.586 |        0.669
       7.000 |        0.235 |        1.688 |        1.923
      15.000 |        0.244 |        0.605 |        0.849
       9.000 |        0.337 |        3.305 |        3.642
       6.000 |        0.192 |        1.818 |        2.010
      11.000 |        0.201 |        0.542 |        0.743
       8.000 |        0.266 |        3.153 |        3.419
       8.000 |        0.129 |        1.772 |        1.901
       9.000 |        0.262 |        0.583 |        0.845
       7.000 |        0.166 |        0.348 |        0.513
       9.000 |        0.126 |        0.649 |        0.775
       6.000 |        0.230 |        1.354 |        1.584
       9.000 |        0.147 |        3.408 |        3.555
      10.000 |        0.258 |        1.685 |        1.943
      11.000 |        0.142 |        1.184 |        1.326
       8.000 |        0.103 |        2.542 |        2.645
       6.000 |        0.225 |        1.328 |        1.553
       6.000 |        0.245 |        0.936 |        1.181
      14.000 |        0.153 |        0.875 |        1.029
      10.000 |        0.185 |        2.938 |        3.123
      13.000 |        0.216 |        2.954 |        3.170
       8.000 |        0.205 |        2.494 |        2.699
      10.000 |        0.088 |        1.039 |        1.127
       8.000 |        0.136 |        0.549 |        0.685
      10.000 |        0.153 |        0.887 |        1.039
       9.000 |        0.179 |        3.809 |        3.988
       8.000 |        0.148 |        1.776 |        1.925
       8.000 |        0.118 |        2.264 |        2.382
       9.000 |        0.269 |        1.356 |        1.625
      14.000 |        0.096 |        1.357 |        1.452
      10.000 |        0.227 |        3.340 |        3.568
       7.000 |        1.338 |        4.693 |        6.031
      11.000 |        0.792 |        1.977 |        2.769
       7.000 |        1.404 |        1.042 |        2.446
       8.000 |        0.138 |        3.217 |        3.356
      13.000 |        0.786 |        1.326 |        2.112
       5.000 |        0.594 |        1.458 |        2.052
      10.000 |        0.162 |        1.422 |        1.583
       6.000 |        0.224 |        2.255 |        2.480
      11.000 |        0.710 |        4.099 |        4.809
       8.000 |        1.076 |        0.787 |        1.864
       8.000 |        1.051 |        0.849 |        1.900
       4.000 |        0.149 |        2.585 |        2.734
       7.000 |        0.684 |        1.777 |        2.461
       9.000 |        0.856 |        2.879 |        3.735
      12.000 |        0.149 |        0.572 |        0.721
       7.000 |        0.119 |        0.546 |        0.665
       9.000 |        0.115 |        0.669 |        0.784
       8.000 |        0.166 |        1.092 |        1.258
       9.000 |        0.142 |        4.144 |        4.285
      10.000 |        0.089 |        0.675 |        0.764
       8.000 |        0.149 |        1.019 |        1.168
       7.000 |        0.182 |        0.590 |        0.771
      12.000 |        0.090 |        3.800 |        3.890
       7.000 |        0.139 |        1.228 |        1.367
       9.000 |        0.295 |        1.358 |        1.653
       6.000 |        0.303 |        0.771 |        1.074
      11.000 |        0.134 |        2.035 |        2.169
      12.000 |        0.221 |        1.301 |        1.522
       5.000 |        0.201 |        2.714 |        2.915
       7.000 |        0.177 |        2.516 |        2.694
       6.000 |        0.068 |        3.053 |        3.122
       9.000 |        0.134 |        0.866 |        1.000
       7.000 |        0.390 |        0.649 |        1.038
