  QueueTimes | ServiceTimes | SojournTimes
       2.056 |        1.535 |        3.590
       2.500 |        0.418 |        2.917
       0.238 |        1.167 |        1.405
       0.188 |        0.739 |        0.927
       0.159 |        0.695 |        0.855
       0.492 |        0.196 |        0.688
       0.105 |        0.269 |        0.374
       0.165 |        0.586 |        0.750
       0.169 |        0.465 |        0.634
       0.286 |        0.567 |        0.853
       0.177 |        1.975 |        2.151
       0.169 |        0.518 |        0.687
       0.185 |        0.732 |        0.917
       0.127 |        2.494 |        2.621
       2.743 |        0.779 |        3.523
       2.945 |        2.249 |        5.193
       5.112 |        0.497 |        5.608
       2.855 |        0.683 |        3.538
       0.575 |        0.426 |        1.001
       0.168 |        0.422 |        0.590
       0.183 |        0.756 |        0.939
       0.189 |        1.075 |        1.264
       1.061 |        1.819 |        2.880
       1.342 |        0.394 |        1.736
       0.177 |        1.275 |        1.452
       0.185 |        1.817 |        2.002
       0.164 |        0.760 |        0.924
       0.178 |        0.550 |        0.729
       0.186 |        1.470 |        1.655
       1.498 |        0.539 |        2.036
       1.613 |        0.610 |        2.223
       0.151 |        0.487 |        0.637
       0.161 |        1.830 |        1.991
       1.345 |        0.415 |        1.761
       1.587 |        0.942 |        2.529
       0.823 |        0.402 |        1.225
       1.159 |        0.464 |        1.622
       0.120 |        0.544 |        0.664
       0.201 |        0.894 |        1.095
       0.171 |        0.559 |        0.730
       0.146 |        0.368 |        0.513
       0.270 |        1.840 |        2.110
       0.148 |        0.655 |        0.803
       0.168 |        0.659 |        0.827
       0.188 |        0.669 |        0.858
       0.188 |        2.184 |        2.372
       1.353 |        0.543 |        1.897
       0.186 |        1.846 |        2.032
       0.137 |        0.431 |        0.568
       0.169 |        0.532 |        0.702
       0.183 |        2.354 |        2.538
       1.685 |        0.637 |        2.321
       0.180 |        2.478 |        2.658
       2.095 |        1.011 |        3.107
       0.170 |        0.758 |        0.928
       0.181 |        1.646 |        1.827
       1.440 |        0.386 |        1.826
       0.176 |        0.504 |        0.681
       0.178 |        1.262 |        1.440
       0.184 |        0.921 |        1.105
       0.355 |        0.344 |        0.699
       0.173 |        1.519 |        1.692
       0.185 |        0.595 |        0.780
       0.182 |        1.555 |        1.737
       0.184 |        1.012 |        1.196
       0.166 |        1.034 |        1.201
       0.952 |        1.369 |        2.320
       0.169 |        0.397 |        0.567
       0.176 |        1.102 |        1.278
       0.194 |        0.766 |        0.960
       0.185 |        1.552 |        1.736
       0.948 |        0.499 |        1.446
       0.398 |        1.039 |        1.436
       1.384 |        1.484 |        2.868
       1.232 |        0.456 |        1.689
       0.703 |        0.692 |        1.395
       0.274 |        0.281 |        0.555
       0.172 |        0.559 |        0.731
       0.190 |        2.170 |        2.360
       1.075 |        0.709 |        1.783
       1.039 |        0.813 |        1.852
       0.182 |        0.441 |        0.622
       0.461 |        1.786 |        2.247
       0.662 |        0.423 |        1.085
       0.164 |        0.331 |        0.495
       0.186 |        1.283 |        1.468
       0.174 |        1.281 |        1.454
       0.174 |        0.353 |        0.527
       0.186 |        1.333 |        1.519
       1.392 |        0.587 |        1.980
       1.592 |        0.702 |        2.295
       0.180 |        1.759 |        1.939
       1.483 |        0.457 |        1.940
       0.160 |        1.068 |        1.228
       1.008 |        1.292 |        2.301
       2.152 |        0.508 |        2.661
       0.181 |        0.849 |        1.031
       0.183 |        0.484 |        0.667
       0.478 |        1.056 |        1.534
       0.156 |        1.390 |        1.546
       0.161 |        2.399 |        2.560
       1.386 |        0.347 |        1.733
       0.377 |        0.216 |        0.593
       0.147 |        0.939 |        1.086
       1.128 |        0.568 |        1.696
       0.146 |        1.763 |        1.909
       1.656 |        0.714 |        2.370
       0.167 |        1.274 |        1.440
       0.176 |        0.658 |        0.835
       0.152 |        2.760 |        2.913
       0.379 |        0.671 |        1.050
       0.175 |        0.389 |        0.564
       0.591 |        0.376 |        0.967
       0.175 |        1.000 |        1.175
       0.178 |        0.407 |        0.585
       0.184 |        0.840 |        1.024
       0.202 |        0.598 |        0.800
       0.176 |        0.501 |        0.677
       0.704 |        0.394 |        1.098
       0.806 |        0.513 |        1.319
       0.680 |        0.394 |        1.074
       0.865 |        1.557 |        2.422
       2.364 |        0.481 |        2.845
       2.293 |        2.214 |        4.507
       3.431 |        1.015 |        4.446
       3.395 |        0.390 |        3.784
       3.333 |        1.198 |        4.531
       0.182 |        0.515 |        0.697
       0.184 |        0.698 |        0.882
       0.266 |        2.327 |        2.593
       1.655 |        0.563 |        2.218
       0.187 |        1.716 |        1.903
       0.181 |        0.854 |        1.035
       0.169 |        0.824 |        0.993
       0.162 |        1.314 |        1.476
       0.184 |        1.271 |        1.455
       0.758 |        1.929 |        2.687
       0.601 |        1.196 |        1.797
       1.098 |        1.258 |        2.356
       0.186 |        0.380 |        0.566
       0.164 |        0.468 |        0.632
       0.191 |        0.376 |        0.567
       0.153 |        0.465 |        0.618
       0.184 |        1.875 |        2.059
       0.168 |        0.922 |        1.090
       0.741 |        0.587 |        1.329
       0.130 |        0.635 |        0.765
       0.181 |        0.503 |        0.684
       0.179 |        0.829 |        1.008
       0.137 |        0.426 |        0.563
       0.160 |        1.572 |        1.733
       0.181 |        1.306 |        1.487
       0.182 |        1.011 |        1.194
       0.193 |        0.506 |        0.698
       0.170 |        0.423 |        0.593
       0.131 |        0.376 |        0.507
       0.170 |        0.753 |        0.924
       0.573 |        0.315 |        0.888
       0.171 |        0.861 |        1.032
       0.186 |        1.502 |        1.688
       0.179 |        0.681 |        0.860
       0.783 |        0.400 |        1.183
       0.171 |        0.780 |        0.951
       0.185 |        0.585 |        0.771
       0.241 |        1.100 |        1.341
       0.150 |        0.377 |        0.527
       0.173 |        1.540 |        1.713
       0.189 |        0.867 |        1.056
       0.616 |        0.784 |        1.400
       0.156 |        0.778 |        0.934
       0.204 |        2.530 |        2.733
       0.169 |        0.702 |        0.871
       0.280 |        0.698 |        0.978
       0.136 |        2.045 |        2.180
       1.456 |        1.502 |        2.958
       0.182 |        0.417 |        0.599
       0.359 |        0.529 |        0.887
       0.173 |        0.625 |        0.798
       0.163 |        0.511 |        0.674
       0.182 |        0.606 |        0.789
       0.185 |        0.554 |        0.739
       0.180 |        0.638 |        0.818
       0.176 |        0.512 |        0.688
       0.163 |        1.268 |        1.431
       0.662 |        0.618 |        1.280
       1.003 |        0.534 |        1.537
       0.194 |        1.172 |        1.366
       0.495 |        1.029 |        1.524
       1.190 |        1.838 |        3.028
       1.715 |        0.344 |        2.059
       1.668 |        0.464 |        2.132
       0.711 |        1.254 |        1.965
       1.146 |        0.410 |        1.556
       1.089 |        0.621 |        1.709
       0.181 |        2.263 |        2.444
       2.210 |        0.403 |        2.613
       2.074 |        0.527 |        2.601
       2.495 |        0.396 |        2.890
       0.176 |        0.648 |        0.825
       0.393 |        1.354 |        1.747
       0.168 |        0.490 |        0.659
       0.196 |        0.448 |        0.644
       0.181 |        2.980 |        3.161
       2.071 |        0.765 |        2.836
       2.594 |        0.348 |        2.942
       2.766 |        2.535 |        5.301
       4.007 |        1.621 |        5.628
       5.048 |        1.085 |        6.132
       5.306 |        1.129 |        6.436
       5.721 |        1.840 |        7.561
       5.804 |        2.546 |        8.349
       8.183 |        2.627 |       10.811
       8.863 |        1.023 |        9.885
       3.063 |        0.383 |        3.446
       0.181 |        0.641 |        0.821
       0.184 |        0.519 |        0.703
       0.197 |        0.781 |        0.978
       0.147 |        0.570 |        0.717
       0.185 |        1.902 |        2.087
       0.967 |        0.686 |        1.653
       1.017 |        0.439 |        1.456
       0.177 |        0.636 |        0.813
       0.180 |        0.829 |        1.009
       0.187 |        0.495 |        0.682
       0.690 |        0.415 |        1.104
       0.880 |        0.344 |        1.224
       0.184 |        0.654 |        0.837
       0.168 |        0.637 |        0.805
       0.789 |        0.469 |        1.258
       0.157 |        1.114 |        1.271
       0.169 |        1.743 |        1.912
       0.166 |        0.700 |        0.866
