  QueueTimes | ServiceTimes | SojournTimes
     146.188 |        0.306 |      146.494
     145.582 |        0.847 |      146.428
     142.426 |        0.474 |      142.900
     142.110 |        0.496 |      142.606
     142.507 |        0.143 |      142.650
     142.285 |        0.184 |      142.469
     142.297 |        0.414 |      142.711
     139.211 |        0.328 |      139.539
     139.596 |        0.409 |      140.006
     138.547 |        1.278 |      139.825
     138.497 |        0.362 |      138.859
     136.855 |        0.413 |      137.268
     136.982 |        1.866 |      138.848
     138.853 |        0.584 |      139.437
     139.338 |        1.694 |      141.032
     140.980 |        0.375 |      141.355
     140.518 |        0.517 |      141.034
     140.127 |        0.322 |      140.448
     136.826 |        0.289 |      137.115
     136.849 |        0.443 |      137.292
     135.942 |        0.785 |      136.726
     136.713 |        1.318 |      138.031
     137.362 |        0.289 |      137.651
     134.884 |        0.929 |      135.813
     135.302 |        1.187 |      136.489
     135.488 |        0.493 |      135.980
     135.738 |        0.249 |      135.987
     133.647 |        0.995 |      134.642
     134.596 |        0.402 |      134.998
     134.882 |        0.452 |      135.334
     134.401 |        0.348 |      134.749
     134.079 |        1.325 |      135.404
     135.507 |        0.307 |      135.814
     135.357 |        0.689 |      136.046
     135.691 |        0.297 |      135.988
     135.808 |        0.342 |      136.151
     135.710 |        0.396 |      136.106
     135.968 |        0.652 |      136.620
     135.903 |        0.354 |      136.258
     135.698 |        0.258 |      135.956
     135.123 |        1.286 |      136.409
     135.826 |        0.487 |      136.312
     135.383 |        0.377 |      135.760
     134.121 |        0.318 |      134.439
     132.804 |        1.533 |      134.337
     133.861 |        0.391 |      134.252
     132.363 |        1.183 |      133.546
     132.948 |        0.312 |      133.260
     129.283 |        0.379 |      129.662
     128.580 |        1.565 |      130.145
     129.883 |        0.451 |      130.334
     129.153 |        1.728 |      130.881
     130.438 |        0.718 |      131.156
     129.015 |        0.541 |      129.555
     127.279 |        1.113 |      128.393
     128.420 |        0.279 |      128.699
     127.844 |        0.299 |      128.144
     127.609 |        0.807 |      128.416
     127.433 |        0.548 |      127.981
     127.753 |        0.255 |      128.008
     127.634 |        0.972 |      128.606
     127.139 |        0.334 |      127.473
     125.376 |        1.141 |      126.516
     125.668 |        0.605 |      126.273
     125.603 |        0.608 |      126.211
     126.136 |        1.005 |      127.141
     126.472 |        0.283 |      126.754
     125.502 |        0.680 |      126.182
     124.695 |        0.551 |      125.247
     124.248 |        1.076 |      125.324
     125.268 |        0.368 |      125.636
     125.213 |        0.769 |      125.982
     125.880 |        1.096 |      126.976
     126.472 |        0.333 |      126.805
     126.515 |        0.520 |      127.036
     126.695 |        0.209 |      126.904
     126.256 |        0.303 |      126.559
     125.278 |        1.556 |      126.834
     126.440 |        0.515 |      126.955
     126.740 |        0.590 |      127.330
     126.511 |        0.288 |      126.799
     126.760 |        1.297 |      128.057
     127.571 |        0.310 |      127.881
     126.438 |        0.229 |      126.667
     126.461 |        0.910 |      127.372
     126.859 |        0.918 |      127.777
     127.092 |        0.219 |      127.312
     125.738 |        0.933 |      126.671
     126.637 |        0.423 |      127.061
     126.952 |        0.500 |      127.452
     126.357 |        1.173 |      127.530
     127.274 |        0.333 |      127.606
     126.901 |        0.768 |      127.669
     127.601 |        0.937 |      128.539
     128.507 |        0.372 |      128.879
     127.350 |        0.564 |      127.914
     126.815 |        0.320 |      127.135
     127.082 |        0.762 |      127.845
     126.774 |        1.005 |      127.779
     125.519 |        1.729 |      127.248
     126.762 |        0.160 |      126.923
     127.087 |        0.254 |      127.341
     126.490 |        0.667 |      127.158
     127.135 |        0.403 |      127.538
     127.256 |        1.256 |      128.512
     128.270 |        0.519 |      128.789
     127.672 |        0.871 |      128.543
     127.370 |        0.414 |      127.784
     127.233 |        1.990 |      129.223
     128.474 |        0.485 |      128.958
     128.287 |        0.238 |      128.525
     128.531 |        0.271 |      128.802
     128.088 |        0.694 |      128.782
     127.110 |        0.261 |      127.371
     125.711 |        0.548 |      126.259
     125.779 |        0.371 |      126.149
     125.154 |        0.322 |      125.476
     125.531 |        0.288 |      125.819
     125.737 |        0.380 |      126.116
     125.891 |        0.289 |      126.180
     126.122 |        1.129 |      127.251
     127.221 |        0.353 |      127.573
     127.430 |        1.591 |      129.021
     128.693 |        0.739 |      129.432
     129.121 |        0.289 |      129.409
     129.283 |        0.866 |      130.149
     127.328 |        0.259 |      127.587
     126.920 |        0.360 |      127.280
     127.103 |        1.653 |      128.755
     128.468 |        0.400 |      128.868
     127.781 |        1.217 |      128.998
     127.894 |        0.517 |      128.411
     127.823 |        0.583 |      128.406
     128.037 |        0.941 |      128.978
     125.430 |        0.786 |      126.216
     126.009 |        1.394 |      127.403
     126.904 |        0.862 |      127.766
     127.424 |        0.911 |      128.335
     127.575 |        0.268 |      127.843
     127.354 |        0.332 |      127.686
     127.553 |        0.273 |      127.826
     126.511 |        0.329 |      126.839
     125.913 |        1.296 |      127.209
     126.552 |        0.651 |      127.203
     127.098 |        0.426 |      127.524
     127.148 |        0.467 |      127.615
     125.244 |        0.343 |      125.587
     125.308 |        0.464 |      125.772
     125.472 |        0.306 |      125.778
     121.847 |        1.116 |      122.963
     122.049 |        0.842 |      122.890
     121.725 |        0.654 |      122.378
     121.523 |        0.346 |      121.869
     120.814 |        0.298 |      121.112
     120.914 |        0.268 |      121.182
     118.762 |        0.539 |      119.301
     119.194 |        0.227 |      119.422
     118.877 |        0.521 |      119.398
     117.142 |        0.947 |      118.089
     117.375 |        0.414 |      117.788
     117.762 |        0.289 |      118.050
     116.777 |        0.472 |      117.249
     116.295 |        0.247 |      116.542
     116.226 |        0.784 |      117.010
     116.485 |        0.272 |      116.757
     116.529 |        0.964 |      117.494
     116.099 |        0.615 |      116.713
     116.492 |        0.572 |      117.064
     116.066 |        0.440 |      116.506
     112.983 |        1.697 |      114.681
     113.739 |        0.337 |      114.076
     110.411 |        0.331 |      110.742
     110.689 |        1.487 |      112.176
     111.780 |        1.091 |      112.871
     111.148 |        0.257 |      111.404
     111.333 |        0.381 |      111.713
     111.372 |        0.329 |      111.701
     110.315 |        0.357 |      110.673
     109.673 |        0.271 |      109.944
     107.420 |        0.329 |      107.749
     106.806 |        0.353 |      107.159
     106.453 |        0.360 |      106.813
     104.871 |        0.906 |      105.777
     105.343 |        0.445 |      105.787
     105.714 |        0.389 |      106.103
     105.466 |        0.746 |      106.212
     105.949 |        0.744 |      106.694
     106.622 |        1.345 |      107.967
     107.553 |        0.252 |      107.806
     107.688 |        0.331 |      108.019
     107.594 |        0.891 |      108.485
     108.234 |        0.296 |      108.530
     108.416 |        0.446 |      108.861
     108.460 |        1.480 |      109.940
     109.705 |        0.294 |      109.999
     110.036 |        0.384 |      110.421
     110.320 |        0.288 |      110.608
     109.569 |        0.314 |      109.882
     109.752 |        0.968 |      110.719
     109.587 |        0.285 |      109.871
     108.825 |        0.314 |      109.139
     108.796 |        2.021 |      110.817
     110.487 |        0.544 |      111.031
     110.958 |        0.251 |      111.210
     111.141 |        1.820 |      112.961
     112.597 |        1.172 |      113.770
     113.604 |        0.785 |      114.389
     114.137 |        0.819 |      114.955
     114.904 |        1.316 |      116.221
     115.536 |        1.808 |      117.344
     117.302 |        1.884 |      119.185
     118.608 |        0.749 |      119.357
     117.450 |        0.283 |      117.733
     115.741 |        0.434 |      116.175
     114.687 |        0.330 |      115.018
     114.902 |        0.389 |      115.291
     114.041 |        0.397 |      114.438
     113.517 |        1.195 |      114.712
     114.364 |        0.494 |      114.859
     114.681 |        0.319 |      115.000
     113.951 |        0.432 |      114.383
     113.025 |        0.575 |      113.600
     112.641 |        0.273 |      112.914
     113.112 |        0.308 |      113.421
     113.180 |        0.255 |      113.435
     111.665 |        0.367 |      112.032
     111.316 |        0.337 |      111.653
     111.682 |        0.455 |      112.138
     111.656 |        0.668 |      112.325
     111.809 |        1.167 |      112.976
     110.875 |        0.337 |      111.211
