timestamp,kw_lengh,took_ms
1520968195,17,429
1520968195,13,393
1520968195,11,124
1520968195,13,217
1520968196,14,435
1520968196,17,538
1520968197,14,268
1520968197,11,108
1520968197,14,533
1520968198,15,452
1520968198,15,431
1520968199,16,401
1520968199,7,319
1520968199,13,280
1520968200,13,286
1520968200,11,431
1520968201,16,504
1520968201,7,405
1520968201,7,150
1520968202,17,488
1520968202,14,425
1520968202,11,231
1520968203,17,344
1520968203,11,253
1520968203,13,408
1520968204,16,230
1520968204,14,443
1520968204,7,60
1520968204,16,137
1520968205,11,378
1520968205,7,112
1520968205,7,118
1520968205,16,461
1520968206,16,434
1520968206,16,558
1520968207,15,535
1520968207,16,265
1520968208,11,441
1520968208,15,360
1520968208,7,246
1520968209,14,423
1520968209,16,435
1520968209,7,112
1520968210,15,516
1520968210,12,287
1520968211,12,465
1520968211,12,366
1520968212,17,503
1520968212,12,363
1520968212,15,243
1520968213,12,364
1520968213,16,612
1520968214,11,306
1520968214,11,324
1520968214,7,184
1520968215,11,482
1520968215,7,265
1520968215,16,276
1520968216,16,307
1520968216,17,520
1520968216,15,335
1520968217,11,478
1520968217,13,533
1520968218,12,418
1520968218,14,384
1520968219,17,394
1520968219,7,92
1520968219,7,243
1520968219,12,389
1520968220,11,280
1520968220,12,370
1520968220,12,216
1520968221,16,491
1520968221,13,447
1520968222,17,357
1520968222,16,716
1520968223,11,517
1520968223,7,70
1520968223,7,195
1520968224,12,373
1520968224,11,271
1520968224,13,219
1520968224,7,78
1520968225,17,681
1520968225,14,353
1520968226,7,156
1520968226,12,476
1520968226,12,384
1520968227,7,99
1520968227,14,783
1520968228,17,446
1520968228,13,288
1520968229,16,584
1520968229,7,238
1520968229,11,372
1520968230,14,430
1520968230,12,402
1520968230,15,255
1520968231,15,523
1520968231,15,301
1520968232,14,550
1520968233,16,626
1520968233,13,560
1520968234,14,512
1520968234,16,401
1520968234,13,179
1520968235,14,273
1520968235,15,508
1520968236,16,488
1520968236,17,389
1520968236,17,476
1520968237,17,426
1520968237,11,281
1520968237,13,242
1520968238,17,466
1520968238,7,150
1520968238,11,291
1520968239,14,356
1520968239,13,295
1520968239,7,374
