timestamp,kw_lengh,took_ms
1529605475,12,1964
1529605476,7,758
1529605480,16,2288
1529605481,11,387
1529605483,7,684
1529605486,13,1940
1529605489,12,2152
1529605492,15,1770
1529605494,16,1591
1529605496,7,876
1529605498,7,797
1529605500,16,1156
1529605503,16,1504
1529605505,16,1332
1529605508,13,1569
1529605510,14,934
1529605512,12,1191
1529605515,15,1766
1529605517,16,1608
1529605519,7,671
1529605522,15,1876
1529605524,7,623
1529605526,13,1603
1529605529,13,2013
1529605531,11,1159
1529605535,13,2059
1529605536,7,628
1529605539,14,1547
1529605541,14,1134
1529605543,7,815
1529605545,15,1659
1529605548,13,1260
1529605550,7,895
1529605553,17,1962
1529605555,13,1822
1529605557,7,523
1529605558,7,552
1529605561,7,1294
1529605563,11,1055
1529605565,14,1323
1529605567,11,656
1529605568,11,591
1529605571,7,1127
1529605573,12,1631
1529605576,15,1355
1529605578,16,1452
1529605580,7,567
1529605582,13,1241
1529605585,16,1806
1529605588,16,2253
1529605590,16,1404
1529605593,17,1507
1529605595,12,1169
1529605597,12,1040
1529605600,17,1852
1529605602,7,1011
1529605605,15,1873
1529605608,13,1739
1529605610,7,813
1529605612,11,1267
1529605614,15,1355
1529605617,15,1633
1529605619,12,960
1529605622,14,1656
1529605625,17,2085
1529605628,12,2371
1529605631,17,1509
1529605633,15,1187
1529605635,15,1117
1529605638,15,1788
1529605640,13,1317
1529605643,17,1484
1529605645,16,1517
1529605648,11,1491
1529605650,11,1049
1529605652,16,1367
1529605654,7,677
1529605656,14,1265
1529605659,17,1844
1529605662,13,1665
1529605664,15,1511
1529605667,15,1726
1529605670,14,1643
1529605671,16,788
1529605674,12,1442
1529605677,15,1827
1529605679,11,930
1529605681,14,923
1529605683,14,1767
1529605686,15,1783
1529605688,7,889
1529605690,13,880
1529605692,7,859
1529605694,16,1549
1529605696,12,1086
1529605699,15,1423
1529605701,14,1032
1529605703,13,1222
1529605705,11,776
1529605708,14,1554
1529605710,16,1359
1529605712,17,1520
1529605714,7,1005
1529605716,7,561
1529605719,13,2403
1529605722,12,1231
1529605724,12,1278
1529605726,15,1383
1529605728,7,891
1529605730,11,956
1529605732,7,735
1529605735,17,2128
1529605737,15,896
1529605739,7,1222
1529605741,14,971
1529605744,14,1186
1529605745,7,614
1529605748,14,1396
1529605750,12,1349
1529605753,16,1787
1529605755,11,1182
1529605757,16,1248
1529605760,15,1348
1529605763,16,2000
1529605764,7,630
1529605767,17,1291
1529605769,17,1827
1529605771,7,1033
1529605774,15,1920
1529605777,13,1394
1529605780,17,1809
1529605782,11,1491
1529605784,13,1276
1529605787,15,1334
