mslong,sys_current,a57_current,a53_current,gpu_current,sys_voltage,a57_voltage,a53_voltage,gpu_voltage,sys_power,a57_power,a53_power,gpu_power,sys_energy,a57_energy,a53_energy,gpu_energy
1521500663099,0.872536,0.104987,0.123522,0.094488,0.905672,1.008015,0.807028,0.908138,0.790232,0.105828,0.099762,0.085808,15123115.002983,2591572.407464,965654.620778,1621276.018275
1521500663199,0.859396,0.104987,0.198423,0.094488,0.905672,1.007398,0.807028,0.908755,0.778330,0.105764,0.160133,0.085867,15123115.082185,2591572.418700,965654.626890,1621276.026878
1521500663299,0.862024,0.118110,0.207622,0.094488,0.905672,1.006782,0.808878,0.908755,0.779521,0.113696,0.166623,0.085867,15123115.161345,2591572.430470,965654.633918,1621276.035492
1521500663399,0.872536,0.104987,0.130092,0.094488,0.905672,1.007398,0.807645,0.908755,0.790232,0.105764,0.105068,0.085867,15123115.240488,2591572.442148,965654.641605,1621276.044098
1521500663499,0.855453,0.104987,0.127464,0.094488,0.905672,1.007398,0.807028,0.908138,0.774760,0.105764,0.102867,0.085808,15123115.319722,2591572.453927,965654.649896,1621276.052706
1521500663600,0.869908,0.102362,0.051248,0.094488,0.905672,1.007398,0.806412,0.908138,0.786661,0.103120,0.042387,0.085808,15123115.398610,2591572.466187,965654.657373,1621276.061316
1521500663700,0.879106,0.107612,0.053876,0.094488,0.905672,1.007398,0.806412,0.908138,0.796182,0.108408,0.043447,0.085808,15123115.478944,2591572.485393,965654.666083,1621276.069959
1521500663800,0.876478,0.107612,0.064389,0.094488,0.905672,1.007398,0.808261,0.908138,0.793802,0.108408,0.052043,0.085808,15123115.558744,2591572.497171,965654.672465,1621276.078577
1521500663900,0.872536,0.104987,0.051248,0.094488,0.905672,1.007398,0.806412,0.908138,0.790232,0.105764,0.042387,0.085808,15123115.637962,2591572.508261,965654.676870,1621276.087180
1521500664000,0.865966,0.104987,0.052562,0.094488,0.905672,1.008015,0.806412,0.908138,0.784281,0.105828,0.042387,0.085808,15123115.717440,2591572.519906,965654.682635,1621276.095783
1521500664100,0.869908,0.102362,0.053876,0.094488,0.905672,1.007398,0.806412,0.908138,0.787851,0.103120,0.043447,0.085808,15123115.796818,2591572.531265,965654.687730,1621276.104395
1521500664201,0.872536,0.125984,0.061761,0.094488,0.905672,1.007398,0.807645,0.908138,0.790232,0.126916,0.049881,0.085808,15123115.875874,2591572.542434,965654.692391,1621276.112992
1521500664301,0.868594,0.107612,0.053876,0.094488,0.905672,1.008015,0.807645,0.908138,0.786661,0.108474,0.043513,0.085808,15123115.955178,2591572.553655,965654.697097,1621276.121592
1521500664401,0.869908,0.102362,0.051248,0.094488,0.905672,1.008015,0.806412,0.908138,0.787851,0.103183,0.042387,0.085808,15123116.034419,2591572.564744,965654.701631,1621276.130192
1521500664501,0.871222,0.104987,0.051248,0.094488,0.905672,1.007398,0.806412,0.908138,0.789041,0.105764,0.041327,0.085808,15123116.113710,2591572.575850,965654.706154,1621276.138795
1521500664601,0.875164,0.102362,0.052562,0.094488,0.905672,1.007398,0.807028,0.908138,0.793802,0.103120,0.042419,0.085808,15123116.192872,2591572.587026,965654.710863,1621276.147399
1521500664701,0.872536,0.104987,0.052562,0.094488,0.905672,1.007398,0.806412,0.908138,0.790232,0.105764,0.043447,0.085808,15123116.272355,2591572.598757,965654.715623,1621276.156002
