  QueueTimes | ServiceTimes | SojournTimes
      11.163 |        0.824 |       11.987
       2.200 |        1.341 |        3.541
       3.205 |        1.057 |        4.262
       0.188 |        4.061 |        4.249
       2.631 |        3.769 |        6.400
       4.484 |        1.297 |        5.782
       4.960 |        3.603 |        8.563
       7.835 |        1.136 |        8.971
       6.492 |        1.401 |        7.893
       5.395 |        0.658 |        6.054
       5.537 |        0.929 |        6.467
       4.826 |        0.705 |        5.531
       2.941 |        1.302 |        4.243
       1.730 |        1.315 |        3.045
       1.851 |        2.313 |        4.164
       0.194 |        1.010 |        1.205
       0.289 |        0.828 |        1.117
       0.180 |        1.481 |        1.661
       1.092 |        0.803 |        1.895
       0.286 |        0.843 |        1.129
       0.144 |        1.107 |        1.251
       0.197 |        2.720 |        2.917
       1.812 |        3.902 |        5.714
       0.837 |        0.982 |        1.819
       0.160 |        4.110 |        4.271
       2.958 |        0.676 |        3.635
       2.700 |        0.799 |        3.499
       3.397 |        2.373 |        5.770
       2.412 |        0.849 |        3.262
       0.689 |        0.723 |        1.412
       0.750 |        3.473 |        4.223
       3.840 |        0.863 |        4.703
       3.809 |        1.547 |        5.357
       1.122 |        0.707 |        1.829
       0.314 |        0.860 |        1.174
       0.188 |        3.377 |        3.566
       0.170 |        4.170 |        4.340
       0.194 |        0.751 |        0.944
       0.194 |        1.157 |        1.352
       0.188 |        0.809 |        0.997
       0.196 |        0.851 |        1.047
       0.195 |        1.025 |        1.220
       0.188 |        1.244 |        1.432
       0.903 |        0.591 |        1.495
       0.164 |        2.673 |        2.837
       0.191 |        1.535 |        1.727
       0.193 |        0.796 |        0.989
       0.190 |        2.091 |        2.281
       1.145 |        0.757 |        1.902
       0.180 |        4.308 |        4.487
       3.014 |        0.980 |        3.994
       0.176 |        0.912 |        1.088
       0.189 |        0.820 |        1.010
       0.194 |        4.400 |        4.593
       0.351 |        1.193 |        1.544
       0.457 |        0.608 |        1.065
       0.140 |        1.695 |        1.835
       0.173 |        3.045 |        3.218
       0.193 |        1.046 |        1.240
       0.744 |        0.648 |        1.392
       0.178 |        0.966 |        1.144
       0.818 |        4.594 |        5.412
       1.580 |        0.892 |        2.473
       2.448 |        0.836 |        3.284
       2.195 |        3.063 |        5.259
       4.727 |        1.312 |        6.039
       0.187 |        2.130 |        2.317
       0.191 |        1.552 |        1.744
       1.699 |        0.744 |        2.443
       0.180 |        0.683 |        0.863
       0.188 |        2.764 |        2.952
       2.426 |        1.558 |        3.984
       3.260 |        3.964 |        7.224
       6.321 |        0.770 |        7.091
       7.001 |        2.137 |        9.139
       8.287 |        1.587 |        9.874
       6.277 |        2.810 |        9.087
       8.513 |        1.508 |       10.021
       9.450 |        0.856 |       10.306
       8.341 |        0.928 |        9.269
       7.480 |        0.568 |        8.047
       3.935 |        4.664 |        8.599
       8.470 |        1.366 |        9.836
       5.819 |        0.366 |        6.185
       3.549 |        0.575 |        4.124
       0.184 |        0.791 |        0.976
       0.610 |        1.002 |        1.612
       0.182 |        3.393 |        3.575
       2.861 |        2.283 |        5.144
       2.593 |        1.820 |        4.413
       1.714 |        1.203 |        2.917
       2.323 |        0.968 |        3.291
       0.325 |        1.097 |        1.421
       0.189 |        2.840 |        3.029
       1.064 |        1.261 |        2.325
       0.186 |        0.643 |        0.829
       0.854 |        0.828 |        1.682
       0.186 |        3.472 |        3.658
       3.035 |        0.405 |        3.440
       0.188 |        2.124 |        2.312
       0.196 |        1.537 |        1.733
       1.274 |        0.788 |        2.061
       0.188 |        0.676 |        0.864
       0.192 |        0.673 |        0.865
       0.233 |        0.604 |        0.837
       0.179 |        0.706 |        0.886
       0.191 |        1.373 |        1.564
       0.150 |        0.935 |        1.086
       0.208 |        2.937 |        3.145
       3.064 |        1.576 |        4.640
       2.802 |        1.199 |        4.002
       3.713 |        0.611 |        4.324
       3.134 |        2.398 |        5.532
       4.492 |        0.783 |        5.275
       3.002 |        4.210 |        7.212
       3.074 |        0.798 |        3.872
       0.171 |        0.624 |        0.794
       0.197 |        3.906 |        4.103
       3.521 |        3.864 |        7.385
       3.369 |        1.283 |        4.652
       2.902 |        0.687 |        3.590
       2.013 |        2.371 |        4.384
       3.403 |        2.656 |        6.059
       5.412 |        1.387 |        6.799
       6.807 |        0.700 |        7.506
       4.718 |        2.323 |        7.041
       2.046 |        2.125 |        4.171
       2.275 |        3.997 |        6.272
       0.194 |        0.740 |        0.934
       0.254 |        0.699 |        0.954
       0.149 |        3.996 |        4.145
       0.142 |        0.676 |        0.818
       0.191 |        0.697 |        0.888
       0.219 |        0.956 |        1.174
       0.141 |        4.676 |        4.818
       4.238 |        1.052 |        5.290
       0.593 |        0.859 |        1.452
       0.796 |        2.321 |        3.117
       0.188 |        2.068 |        2.256
       2.085 |        0.764 |        2.850
       1.096 |        1.400 |        2.496
       0.190 |        0.765 |        0.956
       0.191 |        2.029 |        2.220
       0.189 |        0.670 |        0.859
       0.192 |        1.321 |        1.512
       0.187 |        0.778 |        0.965
       0.193 |        1.655 |        1.848
       0.902 |        0.776 |        1.678
       0.140 |        0.665 |        0.805
       0.196 |        1.434 |        1.630
       0.187 |        0.750 |        0.937
       0.196 |        1.941 |        2.137
       0.195 |        0.677 |        0.872
       0.766 |        2.746 |        3.513
       0.463 |        1.015 |        1.478
       0.322 |        1.474 |        1.796
       0.137 |        3.122 |        3.259
       3.271 |        1.886 |        5.157
       2.841 |        0.672 |        3.513
       2.818 |        2.079 |        4.897
       4.172 |        3.043 |        7.215
       5.337 |        1.331 |        6.668
       5.219 |        1.971 |        7.190
       2.384 |        0.728 |        3.112
       0.722 |        2.071 |        2.792
       0.319 |        0.840 |        1.159
       0.162 |        0.942 |        1.104
       0.175 |        0.709 |        0.884
       0.588 |        1.635 |        2.223
       0.197 |        2.860 |        3.057
       0.199 |        0.718 |        0.917
       0.195 |        1.652 |        1.847
       0.194 |        0.645 |        0.840
       0.192 |        1.844 |        2.036
       1.370 |        0.767 |        2.137
       0.149 |        3.432 |        3.582
       0.190 |        0.936 |        1.125
       0.661 |        0.802 |        1.462
       1.240 |        1.598 |        2.838
       0.188 |        1.235 |        1.423
       0.190 |        2.008 |        2.198
       2.129 |        0.608 |        2.737
       0.182 |        0.741 |        0.923
       0.189 |        1.447 |        1.636
       0.528 |        1.034 |        1.562
       0.230 |        1.349 |        1.579
       1.525 |        0.656 |        2.181
       0.874 |        3.986 |        4.859
       4.399 |        2.641 |        7.040
       0.275 |        3.313 |        3.589
       3.032 |        0.692 |        3.724
       0.521 |        1.912 |        2.433
       1.580 |        0.838 |        2.418
       0.184 |        1.550 |        1.735
       0.221 |        3.292 |        3.513
       3.026 |        1.725 |        4.751
       0.189 |        3.293 |        3.482
       0.578 |        3.901 |        4.480
       2.552 |        0.695 |        3.247
       2.642 |        0.969 |        3.612
       0.194 |        2.195 |        2.389
       0.339 |        0.738 |        1.077
       0.660 |        1.108 |        1.768
       0.251 |        0.608 |        0.859
       0.466 |        0.886 |        1.351
       0.189 |        1.139 |        1.328
       0.194 |        4.324 |        4.519
       1.307 |        0.819 |        2.126
       0.259 |        2.576 |        2.835
       0.211 |        1.224 |        1.434
       0.194 |        1.841 |        2.035
       0.189 |        0.709 |        0.898
       0.238 |        2.375 |        2.613
       0.191 |        4.027 |        4.218
       0.183 |        1.322 |        1.505
       0.194 |        1.408 |        1.603
       0.989 |        3.591 |        4.580
       3.216 |        1.407 |        4.623
       3.047 |        0.739 |        3.786
       1.505 |        0.744 |        2.249
       0.882 |        2.923 |        3.806
       1.445 |        3.788 |        5.233
       0.193 |        1.565 |        1.758
       1.077 |        0.729 |        1.806
       0.406 |        0.771 |        1.177
