  Key Length |   QueueTimes | ServiceTimes | SojournTimes
      10.000 |       11.001 |        0.480 |       11.480
       8.000 |       10.921 |        0.521 |       11.441
      12.000 |       11.026 |        1.532 |       12.558
      12.000 |       10.449 |        0.345 |       10.794
       9.000 |        9.543 |        0.496 |       10.039
      10.000 |        9.632 |        0.579 |       10.210
       6.000 |        9.635 |        0.481 |       10.117
       3.000 |       10.385 |        1.505 |       11.890
       6.000 |        9.784 |        0.459 |       10.243
      21.000 |        9.826 |        0.379 |       10.205
      10.000 |        9.729 |        1.536 |       11.264
      15.000 |       10.430 |        2.022 |       12.452
       4.000 |        9.942 |        0.790 |       10.732
      10.000 |        9.696 |        1.943 |       11.639
       7.000 |        9.848 |        0.468 |       10.316
       9.000 |       10.110 |        1.211 |       11.320
       7.000 |        9.947 |        0.930 |       10.877
      10.000 |        9.936 |        2.909 |       12.845
       9.000 |       10.119 |        0.581 |       10.699
      11.000 |        9.974 |        0.633 |       10.607
      11.000 |       10.052 |        2.333 |       12.385
       7.000 |       10.149 |        2.299 |       12.448
      10.000 |        9.861 |        2.264 |       12.124
      15.000 |       10.058 |        1.172 |       11.230
       8.000 |       10.231 |        0.998 |       11.229
      12.000 |        9.998 |        1.765 |       11.763
       5.000 |       10.477 |        0.503 |       10.980
       4.000 |       10.050 |        1.450 |       11.499
       5.000 |       10.447 |        0.374 |       10.822
      12.000 |       10.466 |        1.028 |       11.494
       8.000 |       10.450 |        0.474 |       10.924
      11.000 |        9.983 |        1.792 |       11.775
      11.000 |       10.504 |        0.384 |       10.888
      10.000 |       10.619 |        0.503 |       11.122
       8.000 |       10.494 |        0.749 |       11.243
      11.000 |       10.582 |        1.265 |       11.847
       9.000 |       10.709 |        0.473 |       11.182
       7.000 |       10.768 |        0.479 |       11.248
      12.000 |       10.926 |        0.294 |       11.220
      12.000 |       10.372 |        1.686 |       12.058
       7.000 |       10.935 |        0.427 |       11.362
      10.000 |       10.892 |        0.444 |       11.335
       9.000 |       10.666 |        1.297 |       11.963
       7.000 |       10.766 |        1.219 |       11.985
       7.000 |       11.048 |        0.694 |       11.742
       9.000 |       11.114 |        0.689 |       11.803
      11.000 |       10.810 |        1.447 |       12.257
       6.000 |       11.039 |        1.075 |       12.113
      10.000 |       10.844 |        1.912 |       12.756
      12.000 |       11.579 |        0.304 |       11.883
       8.000 |       11.251 |        1.089 |       12.340
      10.000 |       11.596 |        0.726 |       12.322
       9.000 |       11.287 |        1.157 |       12.443
       9.000 |       11.603 |        0.884 |       12.487
       6.000 |       11.892 |        0.529 |       12.421
       8.000 |       11.694 |        0.399 |       12.093
       6.000 |       11.514 |        1.143 |       12.657
      21.000 |       11.443 |        0.616 |       12.059
       8.000 |       11.796 |        0.913 |       12.709
      11.000 |       11.595 |        0.403 |       11.998
      10.000 |       10.870 |        0.390 |       11.260
       9.000 |       11.464 |        0.746 |       12.211
      11.000 |       10.789 |        0.493 |       11.283
       5.000 |       11.430 |        1.163 |       12.594
       9.000 |       10.833 |        0.592 |       11.425
       9.000 |       11.585 |        1.107 |       12.692
      10.000 |       11.089 |        0.456 |       11.545
      12.000 |       11.334 |        1.679 |       13.013
       7.000 |       11.147 |        1.244 |       12.391
      11.000 |       11.203 |        0.367 |       11.571
      12.000 |       11.073 |        0.380 |       11.453
       8.000 |       11.140 |        1.056 |       12.195
       6.000 |       11.093 |        0.703 |       11.796
       8.000 |       11.060 |        0.494 |       11.553
       4.000 |       11.436 |        1.013 |       12.448
      12.000 |       10.857 |        1.036 |       11.893
      11.000 |       11.241 |        0.636 |       11.877
       8.000 |       11.178 |        0.645 |       11.823
      21.000 |       11.245 |        0.829 |       12.074
      10.000 |       10.937 |        0.424 |       11.362
       4.000 |       10.351 |        0.327 |       10.678
       6.000 |        9.778 |        0.416 |       10.194
       5.000 |       10.038 |        0.992 |       11.030
       8.000 |       10.796 |        1.431 |       12.227
       8.000 |       10.186 |        0.426 |       10.612
       7.000 |        9.757 |        1.142 |       10.899
       5.000 |       10.278 |        0.644 |       10.922
       9.000 |       10.871 |        2.341 |       13.213
       7.000 |       10.209 |        0.552 |       10.761
       6.000 |       11.240 |        2.532 |       13.773
       7.000 |       10.038 |        2.038 |       12.076
       8.000 |       10.196 |        1.092 |       11.287
       4.000 |       10.344 |        0.732 |       11.076
       9.000 |       10.528 |        2.748 |       13.276
       8.000 |       10.388 |        0.714 |       11.102
      11.000 |       10.107 |        0.770 |       10.877
       7.000 |       10.213 |        1.658 |       11.872
       8.000 |       10.346 |        0.434 |       10.780
       8.000 |       10.168 |        0.801 |       10.969
       4.000 |       10.307 |        1.381 |       11.688
      19.000 |       10.454 |        0.442 |       10.896
       8.000 |       10.389 |        0.863 |       11.252
      12.000 |       10.412 |        0.375 |       10.787
       9.000 |       10.282 |        1.186 |       11.468
       8.000 |       10.480 |        0.830 |       11.310
      12.000 |       10.170 |        1.653 |       11.823
       7.000 |       10.117 |        0.395 |       10.512
       7.000 |       10.430 |        0.518 |       10.948
      15.000 |        9.532 |        0.372 |        9.904
      10.000 |       10.405 |        0.852 |       11.257
      11.000 |        8.941 |        0.353 |        9.294
      10.000 |       10.289 |        2.764 |       13.053
       7.000 |        9.755 |        1.006 |       10.761
       6.000 |        9.164 |        1.044 |       10.208
       9.000 |        9.117 |        0.350 |        9.468
       9.000 |       10.160 |        2.090 |       12.250
       7.000 |        9.356 |        0.164 |        9.519
       8.000 |        8.929 |        1.127 |       10.056
       6.000 |        9.017 |        0.876 |        9.893
       9.000 |        9.420 |        0.474 |        9.894
       9.000 |        9.422 |        1.960 |       11.382
       8.000 |        9.110 |        2.003 |       11.114
      11.000 |        9.278 |        0.735 |       10.013
      10.000 |        9.279 |        1.087 |       10.366
       6.000 |        9.118 |        0.637 |        9.755
       6.000 |        9.428 |        0.839 |       10.266
       9.000 |        9.144 |        2.108 |       11.252
       8.000 |        9.278 |        1.614 |       10.891
      14.000 |        9.542 |        0.449 |        9.991
       8.000 |        9.429 |        0.339 |        9.769
      10.000 |        9.428 |        0.583 |       10.011
       8.000 |        9.258 |        1.342 |       10.600
      10.000 |        9.560 |        0.595 |       10.156
      10.000 |        9.077 |        1.802 |       10.878
      13.000 |        9.335 |        1.875 |       11.210
       8.000 |        9.447 |        1.124 |       10.571
       8.000 |        9.401 |        1.472 |       10.873
       9.000 |        9.297 |        0.878 |       10.174
      14.000 |        9.361 |        0.846 |       10.207
       7.000 |        9.709 |        0.499 |       10.208
       9.000 |        9.523 |        2.504 |       12.027
      13.000 |        9.867 |        0.642 |       10.510
      10.000 |        9.371 |        1.646 |       11.016
      11.000 |        9.523 |        1.281 |       10.804
       7.000 |        8.950 |        2.444 |       11.394
       5.000 |       10.038 |        0.865 |       10.903
       8.000 |       10.181 |        0.393 |       10.574
       8.000 |        9.335 |        2.049 |       11.384
      10.000 |       10.099 |        0.765 |       10.865
       8.000 |       10.292 |        0.590 |       10.882
       7.000 |       10.035 |        0.267 |       10.302
      12.000 |       10.323 |        0.369 |       10.692
       6.000 |       10.082 |        1.441 |       11.523
       4.000 |       10.202 |        1.270 |       11.472
       9.000 |       10.287 |        0.416 |       10.703
       7.000 |       10.530 |        1.063 |       11.592
      11.000 |        9.723 |        2.671 |       12.394
      10.000 |       10.016 |        0.362 |       10.378
       8.000 |        9.987 |        0.734 |       10.720
       7.000 |       10.080 |        0.350 |       10.430
       8.000 |        9.979 |        0.698 |       10.677
       9.000 |       10.474 |        1.928 |       12.402
       6.000 |        9.925 |        0.308 |       10.233
       7.000 |        9.923 |        0.793 |       10.717
       9.000 |        9.829 |        0.849 |       10.678
      12.000 |       10.014 |        0.809 |       10.823
      11.000 |        9.906 |        1.228 |       11.134
      12.000 |       10.007 |        2.375 |       12.382
       9.000 |       10.192 |        2.651 |       12.844
       9.000 |       10.415 |        0.521 |       10.936
       7.000 |       10.181 |        1.246 |       11.427
       5.000 |       10.025 |        1.758 |       11.783
       7.000 |       10.758 |        0.427 |       11.185
       8.000 |       10.464 |        0.386 |       10.849
